Date,Close/Last,Volume,Open,High,Low
11/28/2017,$89.75,2161669,$87.22,$89.85,$86.7
11/27/2017,$86.87,1629468,$87.33,$87.38,$86.565
11/24/2017,$87.38,506444,$87.8,$87.8,$87.24
11/22/2017,$87.26,1265188,$87.98,$88.1377,$87.1
11/21/2017,$87.95,1298824,$88.84,$89.04,$87.575
11/20/2017,$88.27,1602828,$87.99,$88.46,$87.68
11/17/2017,$87.83,1687332,$86.93,$88.23,$86.89
11/16/2017,$87.15,2017556,$87.92,$88.555,$86.94
11/15/2017,$87.63,2841892,$85.18,$87.96,$85.17
11/14/2017,$86,3369479,$86.43,$86.595,$85.41
11/13/2017,$86.95,2370429,$86.62,$87.18,$86.01
11/10/2017,$87.15,1591738,$87.19,$87.53,$86.78
11/09/2017,$88.11,2147970,$88.38,$88.62,$86.81
11/08/2017,$88.97,2240863,$89.8,$89.99,$88.58
11/07/2017,$90.12,1846614,$92.29,$92.56,$89.9601
11/06/2017,$92.3,1369932,$91.85,$92.37,$91.33
11/03/2017,$91.6,2052020,$92.09,$92.4,$91.42
11/02/2017,$92.45,1337077,$91.49,$92.69,$91
11/01/2017,$91.9,1701786,$92.66,$92.99,$91.41
10/31/2017,$92.18,2184743,$92.63,$93,$92.005
10/30/2017,$92.43,1847601,$92.1,$93.3999,$92.1
10/27/2017,$92.78,2235471,$92.67,$92.98,$92
10/26/2017,$92.52,3210078,$91,$92.72,$90.98
10/25/2017,$90.82,5992539,$91.1,$92,$89.97
10/24/2017,$89.52,2675029,$89.94,$90,$88.79
10/23/2017,$89.72,2217325,$89.61,$90,$89.01
10/20/2017,$89.67,3763039,$88.56,$89.675,$88.4
10/19/2017,$87.48,2040611,$85.81,$87.5,$85.595
10/18/2017,$86.66,1163602,$86.33,$86.77,$85.95
10/17/2017,$86.07,1450451,$86.98,$86.98,$85.91
10/16/2017,$86.85,2214021,$85.79,$86.87,$85.515
10/13/2017,$85.36,1927521,$84.3,$85.83,$83.88
10/12/2017,$84.59,2821060,$86.4,$86.6,$84.5
10/11/2017,$86.75,1570398,$87.5,$87.5,$86.71
10/10/2017,$87.3,1299176,$87.35,$87.99,$87.21
10/09/2017,$87.3,1427057,$87.49,$87.72,$87.06
10/06/2017,$87.04,1914810,$87.05,$87.22,$86.43
10/05/2017,$87.09,1681748,$86.46,$87.43,$86.04
10/04/2017,$86.34,2034193,$86.4,$86.61,$85.9697
10/03/2017,$86.37,2657605,$85.93,$86.39,$85.53
10/02/2017,$85.92,3797127,$84.98,$86.03,$84.69
09/29/2017,$84.66,1967678,$84.36,$84.88,$83.8
09/28/2017,$84.12,1996068,$83.95,$84.45,$83.34
09/27/2017,$83.93,2402307,$83.8,$84.44,$83.18
09/26/2017,$82.8,1734985,$82.68,$83.15,$82.25
09/25/2017,$82.48,1797902,$81.89,$82.72,$81.79
09/22/2017,$81.94,1716661,$81.31,$82.08,$81.15
09/21/2017,$81.58,2626567,$81.56,$82.15,$80.89
09/20/2017,$81.8,3183713,$81.21,$82.07,$80.6474
09/19/2017,$80.96,2693708,$80.2,$81.37,$80.2
09/18/2017,$80.25,3762220,$80.19,$80.54,$79.69
09/15/2017,$80.04,4445254,$78.6,$80.13,$78.57
09/14/2017,$78.7,4228535,$80.17,$80.58,$78.46
09/13/2017,$80.21,3485196,$79.44,$80.58,$79.2031
09/12/2017,$79.57,2265517,$79.39,$80,$79.19
09/11/2017,$79.06,2388392,$78.88,$79.62,$78.39
09/08/2017,$78.21,2946095,$77.45,$78.56,$76.98
09/07/2017,$78.23,3655317,$79.53,$79.58,$77.76
09/06/2017,$79.47,3300525,$78.99,$80,$78.8
09/05/2017,$78.66,2581731,$79.64,$79.75,$78.28
09/01/2017,$80.31,2433393,$79.86,$80.76,$79.61
08/31/2017,$79.61,3606116,$80.52,$80.66,$79.5
08/30/2017,$80.09,2091664,$79.74,$80.75,$79.53
08/29/2017,$79.74,3162819,$79.75,$79.905,$78.93
08/28/2017,$80.55,1356122,$81.69,$81.76,$80.35
08/25/2017,$81.49,1204570,$81.75,$82.37,$81.44
08/24/2017,$81.43,908765,$81.5,$81.8399,$81.16
08/23/2017,$81.29,1142661,$81.02,$82.12,$81
08/22/2017,$81.44,1878515,$81.71,$82.07,$80.79
08/21/2017,$81.42,1317861,$81.64,$81.73,$81.09
08/18/2017,$81.53,2415346,$81.68,$82.485,$81.32
08/17/2017,$81.99,1723402,$83.79,$84.04,$81.96
08/16/2017,$83.82,1192634,$84.73,$85,$83.6
08/15/2017,$84.15,2313655,$84.93,$85.1192,$83.32
08/14/2017,$84.26,1782713,$83.81,$84.71,$83.53
08/11/2017,$82.8,1983573,$83.37,$83.47,$82.325
08/10/2017,$83.06,2031025,$84.5,$84.64,$82.99
08/09/2017,$85.14,1332979,$84.96,$85.28,$84.45
08/08/2017,$85.51,1988162,$85.03,$87.37,$85.03
08/07/2017,$85.15,1388258,$84.62,$85.42,$84.38
08/04/2017,$84.41,2618921,$85.33,$85.4199,$84.26
08/03/2017,$84.59,2504963,$85.31,$85.63,$84.49
08/02/2017,$85.71,2696382,$85.85,$86.02,$85.38
08/01/2017,$86.01,2276369,$86.64,$86.73,$85.64
07/31/2017,$86.18,2932046,$85.42,$86.65,$85.16
07/28/2017,$84.97,2123054,$84.85,$85.14,$83.81
07/27/2017,$84.8,2884168,$85.92,$85.95,$84.4
07/26/2017,$85.71,2499715,$87.18,$87.22,$85.62
07/25/2017,$87.09,3267401,$88,$88.2,$86.66
07/24/2017,$87.12,3909177,$87.52,$87.55,$86.65
07/21/2017,$87.94,9686617,$85.37,$88.24,$84.5475
07/20/2017,$81.01,4913057,$81.21,$81.52,$80.04
07/19/2017,$81.38,3167441,$81.95,$81.99,$80.77
07/18/2017,$81.57,1343020,$81.72,$81.87,$80.97
07/17/2017,$82.17,1922627,$82.41,$82.59,$81.89
07/14/2017,$82.5,1966180,$81.84,$82.86,$81.18
07/13/2017,$82.59,1641354,$82.25,$82.78,$82.02
07/12/2017,$82.2,2477509,$80.99,$82.38,$80.64
07/11/2017,$81.04,2744267,$82.08,$82.1562,$80.7998
07/10/2017,$82.05,2387582,$82.38,$82.48,$81.96
07/07/2017,$82.5,1592362,$82.66,$82.68,$81.92
07/06/2017,$82.11,3517753,$82.32,$82.94,$81.94
07/05/2017,$82.7,2883457,$83.39,$83.81,$82.05
07/03/2017,$83.56,1558376,$83.42,$84.48,$83.22
06/30/2017,$82.62,2963922,$82.02,$83.18,$81.59
06/29/2017,$81.47,6074752,$81.75,$83,$80.47
06/28/2017,$82.98,3788704,$82.12,$83.52,$82.053
06/27/2017,$81.38,2045685,$80.85,$82.24,$80.76
06/26/2017,$80.59,2149098,$79.89,$80.84,$79.62
06/23/2017,$79.52,3163890,$80.75,$80.78,$79.37
06/22/2017,$80.39,2241042,$80.73,$80.83,$80.07
06/21/2017,$80.88,2602310,$81.3,$81.3,$80.69
06/20/2017,$81.22,2695776,$81.63,$81.75,$81.09
06/19/2017,$81.73,3232226,$81.73,$81.95,$81.29
06/16/2017,$81.31,3262602,$81.46,$81.65,$80.93
06/15/2017,$81.35,3871317,$79.61,$81.55,$79.49
06/14/2017,$80.09,2858385,$79.46,$80.2,$78.46
06/13/2017,$80.57,2690846,$80.5,$80.92,$79.85
06/12/2017,$80.17,2638203,$80.15,$80.96,$79.61
06/09/2017,$80.07,3477319,$80.07,$80.42,$79.31
06/08/2017,$79.42,2316799,$78.92,$80.16,$78.79
06/07/2017,$78.9,2442535,$78.52,$79.52,$78.21
06/06/2017,$78.27,2507281,$77.77,$78.43,$77.1
06/05/2017,$78.33,2017680,$78.05,$78.83,$77.775
06/02/2017,$78.04,2529424,$77.42,$78.34,$76.91
06/01/2017,$77.92,3298688,$77.46,$77.97,$76.81
05/31/2017,$76.92,4268388,$78.39,$78.39,$76.05
05/30/2017,$78.28,2361674,$79.4,$79.59,$78.23
05/26/2017,$79.79,2360400,$79.5,$80.11,$79.08
05/25/2017,$79.51,2117582,$79.9,$80.51,$79.18
05/24/2017,$79.92,1583976,$80.35,$80.35,$79.75
05/23/2017,$80.34,1995112,$79.69,$80.68,$79.11
05/22/2017,$79.63,2400247,$80.73,$80.93,$79.28
05/19/2017,$80.27,2790728,$79.57,$81.1,$79.25
05/18/2017,$79.27,4885966,$78.46,$80.14,$78.34
05/17/2017,$78.47,3149557,$78.84,$79.84,$78.17
05/16/2017,$80.69,1985201,$81.31,$81.42,$80.56
05/15/2017,$81.15,2473613,$80.01,$81.55,$80.01
05/12/2017,$79.4,3947861,$79.83,$80.36,$78.69
05/11/2017,$80.16,3771564,$80.99,$81.28,$79.66
05/10/2017,$81.67,2831700,$82.02,$82.44,$81.53
05/09/2017,$82.32,2786057,$82.2,$82.81,$81.82
05/08/2017,$82.12,1717675,$82.34,$82.41,$81.84
05/05/2017,$82.27,2326561,$82.88,$82.99,$82
05/04/2017,$82.49,3176206,$83.02,$83.21,$82.17
05/03/2017,$82.49,2452003,$82.08,$82.82,$81.78
05/02/2017,$82.46,3033841,$81.58,$82.47,$80.97
05/01/2017,$81.57,3548803,$81.17,$81.99,$80.76
04/28/2017,$80.38,6144844,$81.43,$82.17,$79.91
04/27/2017,$82.31,3611598,$83.19,$83.62,$82.26
04/26/2017,$83.06,7430733,$82,$84.26,$81.99
04/25/2017,$85.58,3446605,$85.37,$86.03,$85.22
04/24/2017,$84.68,2893494,$84.63,$85.05,$84.14
04/21/2017,$82.67,2521166,$83.64,$83.96,$82.65
04/20/2017,$83.72,2945188,$82.33,$84.05,$82.33
04/19/2017,$81.91,2157822,$82.43,$82.92,$81.58
04/18/2017,$81.9,3110225,$82.55,$83.22,$81.16
04/17/2017,$83,3746202,$80.58,$83.03,$80.05
04/13/2017,$81.02,3395057,$82.05,$82.96,$80.9
04/12/2017,$82.42,2316110,$82.64,$83.17,$82.03
04/11/2017,$83.09,2351190,$82.4,$83.11,$81.62
04/10/2017,$82.77,2463343,$83.55,$83.82,$82.53
04/07/2017,$83.54,2767333,$83.25,$84.33,$82.79
04/06/2017,$84.23,4373528,$83.93,$84.75,$82.55
04/05/2017,$84.13,2469334,$86.58,$86.62,$83.98
04/04/2017,$85.26,1840282,$85.38,$85.9,$85.12
04/03/2017,$85.8,3153103,$86.88,$86.91,$84.67
03/31/2017,$86.66,2658226,$86.67,$87.24,$86.28
03/30/2017,$87.14,4081229,$84.82,$87.26,$84.52
03/29/2017,$84.68,2488421,$84.89,$85.19,$84.03
03/28/2017,$84.17,3784720,$82.01,$84.63,$81.9
03/27/2017,$82.13,4276121,$81.93,$82.87,$81.32
03/24/2017,$83.8,1962176,$83.99,$84.5214,$83.18
03/23/2017,$83.78,2653156,$83.6,$85.06,$83.23
03/22/2017,$83.68,3132866,$83.08,$84.44,$82.15
03/21/2017,$83.65,4559154,$87.1,$87.1,$83.34
03/20/2017,$86.78,2801965,$88.11,$88.23,$86.58
03/17/2017,$88.23,3375609,$90.43,$90.7,$88.01
03/16/2017,$90.21,1776476,$90.38,$91.09,$89.96
03/15/2017,$89.92,3178963,$91.01,$91.96,$89.13
03/14/2017,$91.75,1730817,$91.36,$91.78,$90.78
03/13/2017,$91.79,1830233,$92.2,$92.41,$91.65
03/10/2017,$92.19,1644275,$92.82,$93,$91.57
03/09/2017,$92.11,1653535,$92.77,$93.35,$91.85
03/08/2017,$92.4,2028556,$94.02,$94.43,$92.28
03/07/2017,$92.82,1641333,$93.07,$93.34,$92.485
03/06/2017,$93,1936759,$93.5,$93.68,$92.85
03/03/2017,$93.94,2541663,$94.19,$94.64,$93.33
03/02/2017,$94.33,1625881,$96.21,$96.325,$94.28
03/01/2017,$96.12,3387946,$95,$96.92,$94.81
02/28/2017,$93.86,3122357,$93.04,$93.9301,$92.99
02/27/2017,$93.66,1730361,$92.39,$93.72,$92.06
02/24/2017,$92.61,2252140,$92.53,$92.8,$91.77
02/23/2017,$93.41,2140971,$93.25,$93.52,$92.89
02/22/2017,$92.89,1821376,$92.42,$93.239,$92.09
02/21/2017,$92.85,3825225,$91.7,$93.57,$91.61
02/17/2017,$91.81,4044661,$90.34,$92.04,$90.08
02/16/2017,$90.51,1801044,$90.98,$91.25,$89.82
02/15/2017,$90.93,2297706,$90.49,$91.36,$89.605
02/14/2017,$90.18,2148217,$89.01,$90.505,$88.7
02/13/2017,$89.03,1791275,$88.77,$89.58,$88.71
02/10/2017,$88.4,1617333,$88.89,$88.89,$88.09
02/09/2017,$88.54,1809245,$87.56,$88.7,$87.11
02/08/2017,$87.54,2052557,$87.6,$87.91,$87.05
02/07/2017,$88.11,3514042,$88.1,$88.42,$87.2
02/06/2017,$87.62,1430592,$87.35,$88.4,$87.18
02/03/2017,$87.92,2891218,$87.94,$88.08,$86.66
02/02/2017,$86.34,2147656,$86.74,$87,$85.84
02/01/2017,$87.51,2262666,$88.1,$88.95,$87.23
01/31/2017,$87.39,2880402,$88.28,$88.66,$86.68
01/30/2017,$88.81,3540589,$89.15,$89.15,$87.38
01/27/2017,$89.15,2195161,$89.96,$90,$88.93
01/26/2017,$89.71,3004742,$88.5,$89.72,$87.82
01/25/2017,$88.38,5303996,$87.83,$88.83,$87.12
01/24/2017,$88.73,2697929,$87.52,$89.14,$86.99
01/23/2017,$86.87,2821009,$87.05,$87.78,$86.51
01/20/2017,$87.34,1682937,$86.72,$88,$86.69
01/19/2017,$86.72,1696713,$87.37,$87.59,$86.34
01/18/2017,$87.28,1706358,$86.94,$87.32,$85.77
01/17/2017,$86.37,2186844,$88.2,$88.2,$86.05
01/13/2017,$88.85,2327814,$88.42,$89.74,$88.42
01/12/2017,$87.89,2064889,$88.72,$88.85,$86.78
01/11/2017,$89.14,1885055,$88.99,$89.25,$88.01
01/10/2017,$88.98,3141198,$87.81,$89.37,$87.44
01/09/2017,$87.44,2122775,$88.22,$88.4,$87.4
01/06/2017,$88.6,1796297,$88.77,$89.18,$88.0901
01/05/2017,$88.38,2223944,$89.84,$89.9299,$87.6
01/04/2017,$90.3,2630903,$89.13,$90.77,$89.13
01/03/2017,$88.87,3441231,$88.55,$89.6,$87.79
12/30/2016,$87.24,2424834,$87.08,$87.59,$86.28
12/29/2016,$87.11,2102615,$88.42,$88.56,$86.95
12/28/2016,$88.19,2212983,$89.99,$89.99,$87.84
12/27/2016,$89.76,2026035,$90.23,$90.23,$89.65
12/23/2016,$89.68,2979994,$89.35,$90.19,$89.12
12/22/2016,$89.19,2620779,$89.93,$90.03,$88.63
12/21/2016,$90.44,2460567,$90.79,$90.91,$90.13
12/20/2016,$90.62,2066463,$90.51,$90.84,$90
12/19/2016,$90.04,3258086,$89.96,$90.19,$89.12
12/16/2016,$89.67,9370359,$90.66,$90.66,$89.05
12/15/2016,$90.36,3586088,$89.57,$91.64,$89.04
12/14/2016,$88.95,3596773,$88.8,$90.12,$88.086
12/13/2016,$89.45,2875441,$89.74,$90.08,$88.32
12/12/2016,$89.42,3387843,$90.15,$91.08,$89.12
12/09/2016,$90.45,3428137,$90.61,$90.63,$89.35
12/08/2016,$90.61,3180790,$89.92,$91.38,$89.08
12/07/2016,$89.58,2912294,$87.6,$89.79,$87.26
12/06/2016,$87.84,3407478,$87,$87.89,$85.7
12/05/2016,$86.71,4257189,$86.48,$87.35,$86.39
12/02/2016,$86,5086842,$86.47,$86.62,$85.18
12/01/2016,$86.61,5276873,$84.45,$86.77,$84.17
11/30/2016,$84.04,3800741,$83.8,$84.53,$83.32
11/29/2016,$82.6,2242733,$83.42,$83.55,$82.45
11/28/2016,$83.24,3377894,$83.91,$84.545,$83.09
11/25/2016,$84.57,1582662,$84.26,$84.794,$83.94
11/23/2016,$84.62,3420168,$82.87,$84.7982,$82.87
11/22/2016,$82.59,3803598,$83.4,$83.88,$82.43
11/21/2016,$83.21,3116083,$82.73,$83.3475,$82.07
11/18/2016,$82.01,2306450,$81.39,$82.39,$81.07
11/17/2016,$81.56,3073023,$80.25,$81.56,$79.32
11/16/2016,$80.22,3710426,$80.37,$81,$79.44
11/15/2016,$82.15,6241446,$82.28,$82.69,$79.87
11/14/2016,$83.76,5506628,$80.98,$83.82,$80.95
11/11/2016,$80.99,4614832,$78.75,$81.25,$78.73
11/10/2016,$79.23,7306081,$76.67,$79.69,$76.67
11/09/2016,$76.3,13256920,$73.65,$76.6599,$73.2501
11/08/2016,$72.84,6617938,$73.89,$73.89,$72.3
11/07/2016,$74.84,4126470,$74.28,$75,$74.28
11/04/2016,$73.1,3646691,$72.4,$73.69,$71.91
11/03/2016,$72.32,5653278,$72.8,$73.26,$72.145
11/02/2016,$72.61,4032226,$73.08,$73.34,$72.195
11/01/2016,$73.23,3967333,$74.43,$74.51,$72.42
10/31/2016,$74.04,3469463,$75.13,$75.1433,$73.84
10/28/2016,$74.63,3779548,$74.86,$75.0908,$73.95
10/27/2016,$74.8,2692479,$75.7,$75.86,$74.3
10/26/2016,$75.43,4732282,$73.48,$76.16,$72.95
10/25/2016,$75.39,4373297,$75.29,$75.775,$75.01
10/24/2016,$75.4,3107585,$75.42,$75.73,$75.23
10/21/2016,$74.89,3945683,$73.82,$75.1,$73.7
10/20/2016,$74.51,4502801,$73.76,$75.24,$73.36
10/19/2016,$73.62,3347550,$72.1,$73.745,$72.06
10/18/2016,$71.99,3120862,$72.65,$72.77,$71.66
10/17/2016,$71.78,3899908,$71.91,$72.36,$71.74
10/14/2016,$71.53,2872554,$71.71,$72.2,$71.23
10/13/2016,$71.07,4823903,$71.34,$71.69,$70.5
10/12/2016,$72.06,2232007,$71.8,$72.43,$71.74
10/11/2016,$72.16,2254743,$73.25,$73.44,$71.845
10/10/2016,$73.33,1760149,$73.6,$73.89,$73.2402
10/07/2016,$73.05,2694972,$73.14,$73.71,$72.69
10/06/2016,$73.04,3262275,$73.63,$73.75,$72.39
10/05/2016,$73.7,3125905,$73.01,$74.07,$73.01
10/04/2016,$72.76,4098395,$72.46,$73.23,$72.26
10/03/2016,$72.13,3557371,$71.6,$72.68,$71.56
09/30/2016,$71.83,3198592,$70.87,$72.19,$70.63
09/29/2016,$70.36,3164523,$71.62,$72,$69.49
09/28/2016,$71.75,2498563,$71.78,$72.09,$70.81
09/27/2016,$71.8,2404833,$70.48,$71.83,$70.15
09/26/2016,$70.81,3075322,$71.23,$71.65,$70.6
09/23/2016,$71.28,3099447,$71.74,$72.25,$71.25
09/22/2016,$72.14,3290825,$71.77,$72.22,$71.66
09/21/2016,$71.68,4076364,$70.77,$71.78,$70.57
09/20/2016,$70.56,2514869,$71.45,$71.7,$70.38
09/19/2016,$70.98,3156013,$70.56,$71.33,$70.42
09/16/2016,$70.21,3214883,$70.54,$70.61,$69.78
09/15/2016,$70.99,3097513,$70.48,$71.115,$69.69
09/14/2016,$70.59,2775638,$71.1,$71.31,$70.28
09/13/2016,$71.22,3503958,$71.51,$71.96,$70.54
09/12/2016,$72.5,3288816,$71.12,$72.77,$70.44
09/09/2016,$71.65,4061947,$72.02,$72.35,$71.61
09/08/2016,$72.28,2686057,$71.63,$72.43,$71.49
09/07/2016,$71.77,2523084,$70.61,$71.795,$70.445
09/06/2016,$70.99,2561377,$71.61,$71.66,$70.54
09/02/2016,$71.64,2448155,$71.24,$71.92,$70.87
09/01/2016,$71.08,5574094,$71.6,$72.09,$70.18
08/31/2016,$71.6,6129403,$70.39,$71.72,$70.385
08/30/2016,$70.33,3091201,$69.68,$70.61,$69.63
08/29/2016,$69.63,3015179,$69.13,$70.055,$68.89
08/26/2016,$69.16,2191910,$69,$69.64,$68.75
08/25/2016,$68.77,1732465,$68.35,$69.0999,$68.27
08/24/2016,$68.62,2025576,$68.86,$69.335,$68.465
08/23/2016,$68.79,1868162,$68.93,$69.32,$68.79
08/22/2016,$68.68,1878159,$68.53,$68.81,$68.08
08/19/2016,$68.56,2473532,$68.04,$68.68,$67.99
08/18/2016,$68.21,2443752,$68.29,$68.58,$68.11
08/17/2016,$68.29,2810221,$68.5,$68.66,$67.965
08/16/2016,$68.62,2657291,$68.27,$68.955,$68.2
08/15/2016,$68.61,2741743,$68.02,$68.91,$68.02
08/12/2016,$68,2098839,$67.47,$68.06,$67.18
08/11/2016,$67.94,2660210,$67.04,$68.02,$66.81
08/10/2016,$66.85,2345605,$67.74,$67.83,$66.615
08/09/2016,$67.78,1793520,$68.13,$68.2,$67.56
08/08/2016,$68.17,1749751,$68.23,$68.825,$67.95
08/05/2016,$68.1,3695902,$67.1,$68.345,$67.1
08/04/2016,$66.2,2197445,$66.22,$66.6501,$66.08
08/03/2016,$66.55,3965395,$66.15,$66.98,$66
08/02/2016,$66.3,4409080,$66.9,$67.09,$66
08/01/2016,$67.03,3418505,$67.28,$67.525,$66.68
07/29/2016,$67.08,3632594,$67.19,$67.72,$67.04
07/28/2016,$67.48,3079711,$67.49,$67.75,$66.78
07/27/2016,$67.91,3110074,$67.53,$68.49,$67.37
07/26/2016,$67.69,2990220,$67.3,$67.98,$66.92
07/25/2016,$67.34,4366418,$66.86,$67.87,$66.751
07/22/2016,$67.03,8632388,$66.5,$67.33,$65
07/21/2016,$67.99,3548366,$67.44,$68.4654,$67.24
07/20/2016,$67.61,2895111,$68.04,$68.17,$67.16
07/19/2016,$67.73,2136019,$67.97,$68.1109,$67.51
07/18/2016,$68.12,2240282,$68.45,$68.54,$67.82
07/15/2016,$68.15,5761580,$69.09,$69.18,$67.72
07/14/2016,$68.85,3283923,$69.31,$69.5,$68.13
07/13/2016,$67.94,3611310,$67.74,$68.23,$66.95
07/12/2016,$67.85,4975376,$67.03,$68.11,$66.9901
07/11/2016,$66.26,4910203,$65.18,$66.38,$65.06
07/08/2016,$64.71,4948976,$63.55,$64.94,$63.13
07/07/2016,$61.89,4644850,$61.2,$62.55,$61.2
07/06/2016,$61.28,2840244,$60.25,$61.3,$59.66
07/05/2016,$60.86,3330980,$62.14,$62.36,$60.65
07/01/2016,$62.96,3152458,$63.48,$63.56,$62.73
06/30/2016,$63.51,6389716,$62.42,$63.53,$61.42
